event_source,event_id,event_name,node,retrieved_supporting_case_count,retrieved_supporting_case_ids,required_support,accepted,mapped,mapped_asset_count,kb_case_count_for_node,kb_case_ids_for_node,kb_cases_outside_top_k_count,kb_cases_outside_top_k,potential_retrieval_bottleneck,potential_mapping_bottleneck,closest_mapping_labels
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,lng_shipping,5,case_hormuz_tanker_tensions;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_russia_ukraine_energy_shock,2,False,True,0,8,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_panama_canal_drought_shipping_capacity;case_israel_iran_escalation_energy_risk;case_2022_nord_stream_pipeline_sabotage;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2009_russia_ukraine_gas_transit_dispute,3,case_panama_canal_drought_shipping_capacity;case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,logistics,3,case_1987_1988_tanker_war_reflagging;case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog,2,False,True,0,33,case_2021_suez_blockage;case_2023_red_sea_attacks;case_2018_2019_us_china_tariffs;case_panama_canal_drought_shipping_capacity;case_black_sea_grain_export_disruption;case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2024_us_east_gulf_port_strike;case_2022_india_wheat_export_ban;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_ukraine_electricity_grid_attacks;case_2023_niger_coup_uranium_supply_risk;case_2021_belarus_potash_sanctions;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2017_notpetya_shipping_logistics_cyberattack;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market;case_2011_libya_civil_war_oil_disruption;case_2022_peru_mine_protests_copper_supply;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions;case_2021_colonial_pipeline_ransomware;case_2023_dp_world_australia_cyber_port_disruption;case_2022_russia_airspace_closure_aviation_routes,30,case_2021_suez_blockage;case_2018_2019_us_china_tariffs;case_panama_canal_drought_shipping_capacity;case_black_sea_grain_export_disruption;case_cyberattack_pipeline_port_infrastructure;case_2023_port_of_nagoya_cyberattack;case_2024_us_east_gulf_port_strike;case_2022_india_wheat_export_ban;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_ukraine_electricity_grid_attacks;case_2023_niger_coup_uranium_supply_risk;case_2021_belarus_potash_sanctions;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2017_notpetya_shipping_logistics_cyberattack;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2021_myanmar_coup_supply_chain_disruption;case_2008_somali_piracy_gulf_of_aden;case_2019_cosco_shipping_sanctions_tanker_market;case_2011_libya_civil_war_oil_disruption;case_2022_peru_mine_protests_copper_supply;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions;case_2021_colonial_pipeline_ransomware;case_2023_dp_world_australia_cyber_port_disruption;case_2022_russia_airspace_closure_aviation_routes,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,manufacturing_inputs,1,case_russia_ukraine_energy_shock,2,False,True,0,34,case_russia_ukraine_energy_shock;case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_china_gallium_germanium_graphite_controls;case_defense_spending_shock_after_escalation;case_uranium_nuclear_fuel_supply_disruption;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2023_china_graphite_battery_export_controls;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2017_notpetya_shipping_logistics_cyberattack;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions,33,case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_china_gallium_germanium_graphite_controls;case_defense_spending_shock_after_escalation;case_uranium_nuclear_fuel_supply_disruption;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2023_china_graphite_battery_export_controls;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2017_notpetya_shipping_logistics_cyberattack;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions,True,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,marine_insurance,6,case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,False,True,0,12,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_israel_iran_escalation_energy_risk;case_2018_iran_oil_sanctions_reimposition;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,6,case_2018_iran_oil_sanctions_reimposition;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2008_somali_piracy_gulf_of_aden;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,maritime_chokepoint,6,case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog,2,False,True,0,12,case_2021_suez_blockage;case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_panama_canal_drought_shipping_capacity;case_black_sea_grain_export_disruption;case_israel_iran_escalation_energy_risk;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog,6,case_2021_suez_blockage;case_panama_canal_drought_shipping_capacity;case_black_sea_grain_export_disruption;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2008_somali_piracy_gulf_of_aden,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,oil_shipping,9,case_hormuz_tanker_tensions;case_1987_1988_tanker_war_reflagging;case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_2023_red_sea_attacks;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_middle_east_oil_supply_disruption;case_2022_turkey_strait_tanker_insurance_backlog;case_opec_production_cut_policy_shock,2,False,True,0,17,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,8,case_2020_opec_plus_production_cut;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2008_somali_piracy_gulf_of_aden;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,payment_networks,1,case_2023_arctic_lng_russian_energy_shipping_sanctions,2,False,True,0,7,case_2022_russia_swift_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,6,case_2022_russia_swift_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,True,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,petrochemicals,4,case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_russia_ukraine_energy_shock,2,False,True,0,12,case_russia_ukraine_energy_shock;case_2022_gas_fertilizer_shock;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,8,case_2022_gas_fertilizer_shock;case_2020_opec_plus_production_cut;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,False,False,
evaluation_cases,eval_hormuz_tanker_tensions,eval_hormuz_tanker_tensions,refining,6,case_hormuz_tanker_tensions;case_israel_iran_escalation_energy_risk;case_2022_abu_dhabi_oil_facility_attack;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_russia_ukraine_energy_shock,2,False,True,0,12,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries;case_2021_colonial_pipeline_ransomware,6,case_2020_opec_plus_production_cut;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries;case_2021_colonial_pipeline_ransomware,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,agriculture,1,case_panama_canal_drought_shipping_capacity,2,False,True,0,10,case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_panama_canal_drought_shipping_capacity;case_black_sea_grain_export_disruption;case_2022_india_wheat_export_ban;case_2021_belarus_potash_sanctions;case_2023_black_sea_shipping_insurance_restrictions;case_2021_myanmar_coup_supply_chain_disruption;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,9,case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_black_sea_grain_export_disruption;case_2022_india_wheat_export_ban;case_2021_belarus_potash_sanctions;case_2023_black_sea_shipping_insurance_restrictions;case_2021_myanmar_coup_supply_chain_disruption;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions,True,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,customs,2,case_2022_turkey_strait_tanker_insurance_backlog;case_2019_cosco_shipping_sanctions_tanker_market,2,True,True,2,32,case_2023_dutch_asml_controls;case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_china_gallium_germanium_graphite_controls;case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2023_china_graphite_battery_export_controls;case_2022_india_wheat_export_ban;case_2022_russia_aviation_supply_chain_sanctions;case_2023_niger_coup_uranium_supply_risk;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_belarus_potash_sanctions;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2022_turkey_strait_tanker_insurance_backlog;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions;case_2022_russia_airspace_closure_aviation_routes,30,case_2023_dutch_asml_controls;case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_china_gallium_germanium_graphite_controls;case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2023_china_graphite_battery_export_controls;case_2022_india_wheat_export_ban;case_2022_russia_aviation_supply_chain_sanctions;case_2023_niger_coup_uranium_supply_risk;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_belarus_potash_sanctions;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2008_rice_export_restrictions_food_security;case_2022_russia_fertilizer_export_restrictions;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions;case_2022_russia_airspace_closure_aviation_routes,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,cyber_infrastructure,2,case_2023_dp_world_australia_cyber_port_disruption;case_2017_notpetya_shipping_logistics_cyberattack,2,True,True,2,9,case_cyberattack_pipeline_port_infrastructure;case_defense_spending_shock_after_escalation;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2017_notpetya_shipping_logistics_cyberattack;case_2021_colonial_pipeline_ransomware;case_2023_dp_world_australia_cyber_port_disruption,7,case_cyberattack_pipeline_port_infrastructure;case_defense_spending_shock_after_escalation;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2021_colonial_pipeline_ransomware,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,defense,1,case_2023_south_china_sea_shipping_tensions,2,False,True,0,15,case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_israel_iran_escalation_energy_risk;case_defense_spending_shock_after_escalation;case_2023_middle_east_defense_supply_escalation;case_2024_taiwan_strait_drills_semiconductor_supply;case_2022_abu_dhabi_oil_facility_attack;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_ukraine_electricity_grid_attacks;case_2023_south_china_sea_shipping_tensions;case_1987_1988_tanker_war_reflagging;case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,14,case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_israel_iran_escalation_energy_risk;case_defense_spending_shock_after_escalation;case_2023_middle_east_defense_supply_escalation;case_2024_taiwan_strait_drills_semiconductor_supply;case_2022_abu_dhabi_oil_facility_attack;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_ukraine_electricity_grid_attacks;case_1987_1988_tanker_war_reflagging;case_2010_china_japan_rare_earth_embargo;case_2019_turkey_f35_s400_defense_restrictions,True,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,energy,2,case_2021_suez_blockage;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,True,True,2,28,case_2021_suez_blockage;case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_2022_gas_fertilizer_shock;case_middle_east_oil_supply_disruption;case_rare_earth_export_restriction_risk;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_cyberattack_pipeline_port_infrastructure;case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2023_niger_coup_uranium_supply_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries;case_2022_russia_fertilizer_export_restrictions;case_2021_colonial_pipeline_ransomware;case_2022_russia_airspace_closure_aviation_routes,26,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_2022_gas_fertilizer_shock;case_middle_east_oil_supply_disruption;case_rare_earth_export_restriction_risk;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_cyberattack_pipeline_port_infrastructure;case_uranium_nuclear_fuel_supply_disruption;case_2022_russia_swift_financial_sanctions;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2023_niger_coup_uranium_supply_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_1987_1988_tanker_war_reflagging;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries;case_2022_russia_fertilizer_export_restrictions;case_2021_colonial_pipeline_ransomware;case_2022_russia_airspace_closure_aviation_routes,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,financial_sanctions,3,case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,True,True,2,8,case_2022_russia_swift_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2022_turkey_strait_tanker_insurance_backlog;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,5,case_2022_russia_swift_financial_sanctions;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2014_crimea_financial_sanctions;case_2018_iran_swift_restrictions,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,lng_shipping,3,case_2023_red_sea_attacks;case_panama_canal_drought_shipping_capacity;case_2023_arctic_lng_russian_energy_shipping_sanctions,2,True,True,2,8,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_panama_canal_drought_shipping_capacity;case_israel_iran_escalation_energy_risk;case_2022_nord_stream_pipeline_sabotage;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2009_russia_ukraine_gas_transit_dispute,5,case_hormuz_tanker_tensions;case_russia_ukraine_energy_shock;case_israel_iran_escalation_energy_risk;case_2022_nord_stream_pipeline_sabotage;case_2009_russia_ukraine_gas_transit_dispute,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,manufacturing_inputs,1,case_2017_notpetya_shipping_logistics_cyberattack,2,False,True,0,34,case_russia_ukraine_energy_shock;case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_china_gallium_germanium_graphite_controls;case_defense_spending_shock_after_escalation;case_uranium_nuclear_fuel_supply_disruption;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2023_china_graphite_battery_export_controls;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2017_notpetya_shipping_logistics_cyberattack;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions,33,case_russia_ukraine_energy_shock;case_2019_huawei_entity_list;case_2018_2019_us_china_tariffs;case_2022_gas_fertilizer_shock;case_taiwan_strait_semiconductor_risk;case_rare_earth_export_restriction_risk;case_china_gallium_germanium_graphite_controls;case_defense_spending_shock_after_escalation;case_uranium_nuclear_fuel_supply_disruption;case_2023_port_of_nagoya_cyberattack;case_2023_middle_east_defense_supply_escalation;case_2023_china_graphite_battery_export_controls;case_2022_russia_aviation_supply_chain_sanctions;case_2017_north_korea_missile_escalation;case_2019_india_pakistan_airspace_closure;case_2022_nord_stream_pipeline_sabotage;case_2022_ukraine_electricity_grid_attacks;case_2022_chile_lithium_policy_shift;case_2020_indonesia_nickel_export_ban;case_2021_xinjiang_forced_labor_import_restrictions;case_2024_ev_tariff_escalation_china;case_2024_drc_cobalt_copper_mining_disruption;case_2023_mexico_nearshoring_cross_border_policy_risk;case_2023_eu_carbon_border_adjustment_mechanism;case_2021_myanmar_coup_supply_chain_disruption;case_2014_crimea_financial_sanctions;case_2009_russia_ukraine_gas_transit_dispute;case_2010_china_japan_rare_earth_embargo;case_2022_peru_mine_protests_copper_supply;case_2023_panama_cobre_mine_closure;case_2020_smic_entity_list_semiconductor_controls;case_2023_japan_chip_equipment_export_controls;case_2019_turkey_f35_s400_defense_restrictions,True,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,marine_insurance,5,case_2023_red_sea_attacks;case_2023_south_china_sea_shipping_tensions;case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,True,True,2,12,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_israel_iran_escalation_energy_risk;case_2018_iran_oil_sanctions_reimposition;case_2023_black_sea_shipping_insurance_restrictions;case_2023_south_china_sea_shipping_tensions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market,7,case_hormuz_tanker_tensions;case_israel_iran_escalation_energy_risk;case_2018_iran_oil_sanctions_reimposition;case_2023_black_sea_shipping_insurance_restrictions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2018_iran_swift_restrictions,False,False,
evaluation_cases,eval_suez_canal_blockage,eval_suez_canal_blockage,oil_shipping,4,case_2023_red_sea_attacks;case_2022_turkey_strait_tanker_insurance_backlog;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_2019_cosco_shipping_sanctions_tanker_market,2,True,True,2,17,case_2023_red_sea_attacks;case_hormuz_tanker_tensions;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_2023_arctic_lng_russian_energy_shipping_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2022_turkey_strait_tanker_insurance_backlog;case_2018_iran_swift_restrictions;case_2019_cosco_shipping_sanctions_tanker_market;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,13,case_hormuz_tanker_tensions;case_middle_east_oil_supply_disruption;case_opec_production_cut_policy_shock;case_israel_iran_escalation_energy_risk;case_2020_opec_plus_production_cut;case_2022_abu_dhabi_oil_facility_attack;case_2018_iran_oil_sanctions_reimposition;case_2019_venezuela_oil_sanctions;case_1987_1988_tanker_war_reflagging;case_2008_somali_piracy_gulf_of_aden;case_2018_iran_swift_restrictions;case_2011_libya_civil_war_oil_disruption;case_2024_ukraine_drone_attacks_russian_refineries,False,False,
